,date,^BSESN,INFY.BO,RELIANCE.BO,HDFCBANK.BO,AXISBANK.BO,BHARTIARTL.BO,ICICIBANK.BO,VEDL.BO,CIPLA.BO,BAJAJ-AUTO.BO,NESTLEIND.BO,TITAN.BO,IDBI.BO,TVSMOTOR.BO,BOSCHLTD.BO,GAIL.BO,YESBANK.BO,VOLTAS.BO,MARICO.BO,UNIONBANK.BO,BERGEPAINT.BO
259,2019-01-18,36417.578125,731.950012,1149.699951,1063.0,675.700012,304.270996,374.200012,198.5,512.5,2740.0,11200.0,961.349976,61.0,546.0,19102.650391,166.300003,202.050003,535.0,389.399994,94.849998,326.0
260,2019-01-21,36467.121094,733.0,1193.900024,1074.5,661.900024,291.648499,372.0,200.0,514.0,2715.0,11322.0,960.599976,58.0,533.0,19237.449219,161.949997,199.0,536.0,378.0,93.0,326.049988
261,2019-01-22,36649.921875,740.650024,1234.0,1086.5,659.400024,287.058502,369.100006,199.399994,510.399994,2685.449951,11275.0,964.0,56.5,535.0,19030.650391,164.024994,191.899994,536.0,380.0,85.199997,321.450012
262,2019-01-23,36494.121094,743.25,1233.400024,1068.050049,660.0,281.825897,369.700012,191.449997,508.5,2688.300049,11152.0,983.5,57.200001,553.049988,19239.550781,167.0,194.800003,535.75,376.299988,83.949997,322.75
263,2019-01-24,36146.550781,729.5,1225.050049,1056.0,661.400024,279.301392,365.0,192.600006,510.0,2679.0,11340.0,963.5,57.799999,529.5,19026.0,167.0,198.800003,534.400024,377.100006,82.699997,325.0
264,2019-01-25,36245.769531,728.700012,1250.099976,1051.949951,665.799988,279.071899,361.25,194.5,503.899994,2650.0,11470.0,969.0,56.150002,520.0,19143.699219,166.100006,224.5,544.0,379.0,82.550003,324.200012
265,2019-01-28,36099.621094,732.900024,1253.0,1049.5,668.0,283.570099,354.200012,195.699997,510.0,2635.050049,11343.0,977.0,55.0,498.0,18400.0,167.5,222.0,533.5,368.0,79.800003,312.25
266,2019-01-29,35716.71875,728.200012,1230.0,1042.0,659.349976,283.661896,344.850006,191.5,490.0,2593.0,11383.0,957.950012,52.75,478.0,18262.400391,165.625,207.199997,532.25,366.0,78.300003,312.350006
267,2019-01-30,35819.671875,727.349976,1215.0,1038.0,687.900024,284.488098,351.0,193.449997,504.950012,2594.0,11394.900391,966.5,56.700001,495.0,18699.0,162.399994,210.0,542.0,366.0,80.650002,313.399994
268,2019-01-31,35805.511719,728.0,1201.0,1019.5,698.700012,279.989899,372.700012,195.5,505.799988,2498.800049,11115.25,966.5,54.5,494.0,18600.0,162.425003,202.0,541.150024,368.5,81.449997,316.25
269,2019-02-01,36311.738281,753.799988,1234.0,1041.0,721.0,280.862,364.0,180.0,519.0,2560.0,11499.0,1003.0,55.799999,500.350006,19139.949219,166.5,197.0,540.5,372.0,83.150002,328.950012
270,2019-02-04,36456.21875,755.0,1245.550049,1049.5,713.400024,285.497894,351.600006,162.5,522.0,2603.0,11599.0,1024.0,52.849998,522.0,19168.050781,165.5,185.600006,558.0,376.0,81.199997,324.0
271,2019-02-05,36573.039063,751.0,1292.0,1054.5,722.450012,271.26889,354.950012,160.0,508.899994,2672.0,11540.0,1025.0,49.599998,500.0,19046.25,165.274994,179.899994,547.900024,367.5,79.550003,309.0
272,2019-02-06,36714.539063,754.25,1298.0,1060.0,729.299988,282.743896,353.0,164.199997,510.0,2709.0,11666.0,1065.0,47.0,508.899994,19190.0,168.0,178.0,535.0,371.299988,78.199997,308.0
273,2019-02-07,37026.558594,761.099976,1310.949951,1063.5,727.75,283.019287,359.0,164.0,536.0,2781.100098,11666.0,1055.0,44.0,490.5,19215.0,169.574997,177.300003,525.599976,367.0,80.0,310.0
274,2019-02-08,36873.589844,764.0,1287.0,1057.0,725.650024,285.406097,353.100006,162.5,537.950012,2855.5,11713.099609,1057.099976,44.0,499.75,19255.400391,169.0,177.0,534.650024,367.649994,78.0,310.049988
275,2019-02-11,36585.5,760.0,1277.0,1061.5,720.849976,290.914093,355.0,154.0,538.0,2850.0,11278.0,1059.599976,43.450001,492.0,18933.550781,168.449997,175.75,532.200012,364.700012,73.0,309.950012
276,2019-02-12,36405.71875,763.0,1253.0,1069.5,700.75,286.415894,349.850006,152.050003,540.0,2851.0,10780.0,1056.0,43.049999,489.0,18800.0,161.25,173.699997,524.150024,368.0,72.150002,300.0
277,2019-02-14,36065.078125,753.0,1240.25,1070.0,704.049988,284.579895,340.700012,150.899994,545.0,2824.0,10600.0,1048.0,43.0,486.0,18000.0,157.574997,185.949997,505.0,348.0,69.449997,299.549988
278,2019-02-15,35985.679688,741.25,1225.0,1055.0,699.599976,277.098206,344.350006,151.0,540.450012,2828.050049,10450.0,1038.0,45.200001,491.549988,18100.0,155.0,226.5,513.900024,345.5,70.5,296.0
279,2019-02-18,35831.179688,741.0,1245.300049,1051.525024,687.0,280.173492,341.549988,148.899994,541.349976,2830.0,10590.0,1039.0,44.549999,480.0,18399.0,159.0,201.550003,524.400024,340.0,68.199997,293.5
280,2019-02-19,35543.238281,738.900024,1219.199951,1045.5,694.950012,276.501495,340.299988,148.0,550.0,2795.0,10548.950195,1030.0,42.049999,474.899994,17879.550781,158.5,215.0,520.799988,338.0,68.0,285.0
281,2019-02-20,35564.929688,730.0,1226.099976,1042.5,698.549988,279.989899,344.149994,154.850006,539.200012,2786.25,10520.099609,1030.0,43.0,474.200012,17901.099609,161.5,216.800003,529.150024,332.399994,68.5,290.049988
282,2019-02-21,35837.0,739.0,1236.0,1053.5,702.0,281.825897,346.0,161.699997,543.0,2743.649902,10500.0,1035.699951,43.700001,467.0,18465.0,165.5,219.0,529.75,334.0,73.0,294.0
283,2019-02-22,35906.011719,733.900024,1241.25,1060.0,696.299988,284.304504,351.950012,164.800003,541.049988,2810.0,10534.700195,1045.0,44.799999,462.5,18099.0,166.5,214.899994,528.5,336.950012,71.0,293.899994
284,2019-02-25,35983.800781,735.0,1235.800049,1049.224976,703.049988,287.333893,353.450012,171.0,542.549988,2817.350098,10743.099609,1041.050049,43.599998,473.0,18198.0,163.600006,223.25,536.099976,344.950012,71.300003,296.0
285,2019-02-26,35975.75,748.150024,1214.400024,1058.949951,695.0,291.923889,352.100006,168.949997,548.950012,2824.5,10790.0,1036.349976,42.5,461.399994,18295.0,163.5,223.699997,532.0,339.899994,69.900002,294.899994
286,2019-02-27,36138.828125,745.0,1227.400024,1057.0,715.599976,294.631989,350.549988,170.5,550.0,2868.649902,10799.0,1038.0,42.349998,460.0,18800.0,167.75,233.0,539.0,342.850006,71.0,297.200012
287,2019-02-28,36025.71875,735.150024,1231.0,1045.900024,721.0,297.56958,348.25,165.649994,552.0,2905.0,10746.349609,1018.0,41.75,459.0,18850.0,169.0,229.850006,559.0,340.0,71.0,299.049988
288,2019-03-01,36018.488281,737.799988,1235.0,1042.0,713.950012,294.218903,351.799988,172.0,557.0,2909.949951,10650.0,1029.900024,43.200001,460.0,18991.949219,171.100006,234.600006,567.0,339.0,71.75,306.0
289,2019-03-05,36141.070313,742.0,1226.699951,1047.0,704.599976,282.743896,355.0,173.5,552.0,2833.0,10400.0,1022.049988,44.5,470.5,18749.300781,170.5,236.699997,573.900024,335.350006,77.0,303.0
290,2019-03-06,36544.859375,735.0,1239.5,1053.75,734.0,288.068298,364.149994,177.0,551.400024,2910.0,10555.0,1039.0,46.950001,494.049988,19000.0,173.800003,238.0,596.150024,337.5,80.650002,307.399994
291,2019-03-07,36744.019531,735.0,1262.699951,1055.0,722.0,284.120911,372.0,178.199997,552.799988,2923.899902,10330.900391,1065.0,45.700001,493.5,18942.75,173.324997,236.0,590.0,337.0,79.050003,307.950012
292,2019-03-08,36753.589844,723.25,1265.050049,1059.974976,731.200012,284.120911,370.399994,176.0,540.0,2910.0,10196.849609,1045.0,44.0,485.5,18509.449219,172.0,231.800003,594.700012,337.0,80.0,298.350006
293,2019-03-11,36741.570313,713.0,1270.800049,1064.275024,731.599976,283.661896,370.799988,173.199997,538.049988,2961.5,10143.299805,1065.0,44.0,490.0,18502.0,176.5,233.0,595.0,340.0,78.75,302.5
294,2019-03-12,37249.648438,709.900024,1317.099976,1072.5,739.349976,305.693878,378.5,178.699997,541.0,3025.0,10299.900391,1074.599976,46.0,510.0,19233.650391,177.449997,237.100006,630.0,349.950012,83.949997,307.399994
295,2019-03-13,37608.289063,710.0,1334.5,1086.0,747.0,320.381897,384.0,179.449997,541.0,3009.600098,10530.0,1090.800049,44.5,498.0,18983.550781,177.5,236.449997,621.849976,350.600006,83.449997,310.25
296,2019-03-14,37840.640625,714.0,1350.0,1117.5,743.950012,310.696991,392.0,173.75,531.0,3022.0,10749.0,1078.0,43.150002,497.0,18708.150391,175.524994,247.0,616.450012,343.0,82.900002,307.399994
297,2019-03-15,37760.230469,712.849976,1345.0,1112.5,743.450012,316.204987,388.100006,173.5,533.0,3004.649902,10746.0,1088.0,44.0,495.0,18790.0,177.449997,251.800003,604.799988,347.0,82.949997,307.0
298,2019-03-18,38132.960938,723.450012,1325.099976,1130.275024,738.650024,309.411804,395.600006,175.899994,534.0,3030.0,10363.799805,1098.0,43.5,494.850006,18500.0,181.0,247.050003,604.25,340.0,83.900002,311.0
299,2019-03-19,38218.589844,713.0,1359.0,1131.5,754.099976,305.602081,397.5,172.649994,538.950012,3004.0,10465.0,1104.0,43.75,488.0,18452.050781,181.449997,247.0,604.0,340.899994,84.900002,307.549988
300,2019-03-20,38433.859375,726.200012,1379.0,1135.0,761.099976,309.044586,398.0,173.5,533.0,2974.0,10700.0,1115.5,43.349998,477.25,18499.449219,181.475006,249.449997,614.700012,342.0,88.599998,311.0
301,2019-03-22,38452.46875,743.349976,1374.0,1152.099976,763.200012,308.447906,394.0,174.0,535.0,2950.100098,10518.950195,1103.0,43.25,473.350006,18398.050781,176.5,252.149994,619.0,340.0,89.0,312.299988
302,2019-03-25,38016.761719,741.0,1330.099976,1134.875,753.849976,304.821808,388.899994,170.800003,526.0,2932.0,10599.950195,1104.0,42.150002,475.0,18235.0,175.0,250.0,606.700012,340.0,86.0,317.5
303,2019-03-26,37886.289063,736.0,1330.0,1140.949951,749.599976,301.103882,384.25,169.600006,527.950012,2960.0,10550.0,1107.849976,42.0,464.350006,18255.0,175.625,248.100006,604.299988,332.0,87.650002,313.799988
304,2019-03-27,38372.03125,728.0,1377.0,1155.599976,762.0,302.93988,395.0,175.0,535.0,2956.0,10706.700195,1120.0,42.599998,461.0,18280.0,181.399994,258.450012,613.0,339.100006,91.800003,321.0
305,2019-03-28,38208.300781,730.0,1350.0,1150.099976,762.150024,296.513885,392.799988,177.800003,526.950012,2985.0,10900.0,1115.0,42.349998,460.0,18000.0,177.5,270.0,626.650024,335.5,93.800003,321.799988
306,2019-04-01,38858.878906,742.900024,1368.550049,1162.5,779.950012,304.775879,402.0,189.0,515.900024,2955.699951,11000.0,1143.599976,47.099998,475.0,18300.0,176.5,277.0,633.0,345.25,96.0,322.100006
307,2019-04-02,38988.570313,757.5,1396.550049,1157.574951,771.0,313.955902,399.0,192.0,530.0,2912.0,10940.0,1139.0,46.299999,481.5,18100.0,179.475006,277.100006,625.0,348.850006,96.900002,330.799988
308,2019-04-03,39167.050781,759.0,1394.449951,1147.5,771.799988,327.175079,398.0,189.850006,525.0,2860.0,10850.0,1114.0,46.0,486.0,18005.449219,181.100006,283.200012,623.0,356.899994,99.0,332.0
309,2019-04-04,38935.75,751.950012,1379.0,1147.5,765.0,324.053894,393.299988,183.149994,519.0,2860.25,11005.049805,1100.150024,44.900002,491.0,18169.949219,176.625,274.950012,628.5,355.5,94.5,330.0
310,2019-04-05,38839.519531,750.0,1360.099976,1147.5,765.799988,328.001282,391.899994,188.0,528.549988,2857.0,10970.0,1124.949951,44.299999,489.0,17990.0,174.100006,270.799988,608.450012,355.0,93.449997,332.450012
311,2019-04-08,38993.601563,762.299988,1354.599976,1157.5,764.950012,330.388092,392.0,193.800003,535.0,2863.0,11010.0,1065.599976,45.5,486.799988,18235.550781,174.875,267.200012,613.400024,357.5,93.300003,334.950012
312,2019-04-09,38730.929688,770.0,1330.900024,1145.0,754.049988,329.194672,387.100006,187.449997,526.900024,2858.0,10881.0,1104.099976,44.200001,481.200012,17950.0,170.125,262.0,618.0,363.149994,92.949997,328.0
313,2019-04-10,38898.601563,763.0,1340.0,1127.5,761.5,322.217896,396.899994,189.5,532.0,2920.0,10800.75,1100.0,43.75,481.899994,17876.949219,170.850006,271.0,610.75,359.0,94.800003,326.5
314,2019-04-11,38621.578125,753.0,1332.800049,1124.5,760.099976,313.037903,394.350006,188.25,546.099976,2940.0,10793.599609,1102.0,44.099998,482.75,17800.099609,169.25,269.0,612.349976,359.0,93.099998,319.100006
315,2019-04-12,38692.058594,746.0,1348.900024,1128.375,750.099976,317.627899,391.049988,181.600006,550.0,2997.0,10779.0,1109.599976,43.900002,489.049988,17893.949219,171.25,268.899994,617.950012,357.399994,93.400002,323.25
316,2019-04-15,38805.539063,725.0,1344.699951,1133.050049,764.150024,318.040985,394.899994,184.5,553.0,3000.300049,10975.0,1103.650024,44.099998,503.0,18025.0,177.5,268.850006,625.549988,361.149994,93.349998,327.299988
317,2019-04-16,39040.300781,728.299988,1345.0,1146.150024,766.0,318.545898,396.600006,185.5,567.099976,3043.300049,11011.0,1093.949951,44.049999,504.450012,18100.0,177.449997,267.399994,623.950012,361.600006,93.0,330.0
318,2019-04-18,39420.039063,724.849976,1365.449951,1153.0,777.349976,322.171997,408.600006,185.899994,568.0,3070.0,11203.950195,1125.25,44.299999,520.049988,18350.0,177.5,266.899994,626.0,366.0,92.199997,335.0
319,2019-04-22,39158.21875,716.400024,1364.0,1165.0,770.25,316.526276,404.299988,179.0,561.950012,3060.0,10950.299805,1126.0,43.400002,516.0,18150.0,175.850006,254.399994,615.0,366.200012,90.150002,327.0
320,2019-04-23,38771.269531,724.0,1349.949951,1135.125,758.049988,325.100006,399.950012,175.5,566.5,3047.699951,10899.950195,1128.5,42.700001,515.799988,18085.0,170.0,238.550003,612.0,364.450012,87.699997,322.0
321,2019-04-24,38672.628906,727.5,1370.0,1126.949951,755.0,318.399994,396.5,175.149994,562.0,3025.0,10900.049805,1124.0,42.599998,515.0,18101.349609,170.5,233.0,623.200012,363.200012,89.0,323.899994
322,2019-04-25,39101.78125,736.400024,1392.900024,1141.5,755.700012,322.0,401.899994,175.25,558.0,3056.100098,10820.0,1153.900024,43.150002,517.700012,18001.050781,172.524994,241.399994,617.950012,363.899994,89.099998,323.350006
323,2019-04-26,38865.828125,731.0,1377.699951,1134.949951,761.299988,329.049988,398.600006,172.0,560.0,3080.0,10852.700195,1141.050049,44.0,522.0,18050.0,172.125,240.100006,617.0,358.0,87.800003,324.049988
324,2019-04-30,39056.921875,739.0,1395.0,1140.050049,760.200012,324.0,407.399994,170.0,568.549988,3060.949951,10879.200195,1138.0,42.799999,505.0,18085.0,175.949997,213.699997,618.0,359.0,87.550003,322.0
325,2019-05-02,39036.511719,748.599976,1394.0,1160.5,766.900024,321.899994,404.600006,168.0,561.099976,3008.699951,10900.0,1158.0,39.450001,455.0,17971.0,178.399994,163.300003,600.0,362.0,83.949997,320.200012
326,2019-05-03,39009.550781,723.75,1407.0,1180.599976,754.950012,324.700012,397.450012,167.100006,564.950012,3032.449951,10601.0,1139.0,40.400002,480.0,17950.0,173.699997,176.800003,609.25,354.950012,84.900002,315.0
327,2019-05-06,38719.328125,718.5,1399.0,1179.0,748.400024,331.700012,398.0,164.850006,563.0,3063.0,10401.0,1145.0,39.75,478.700012,18000.0,171.050003,169.5,603.0,356.700012,84.599998,311.549988
328,2019-05-07,38815.460938,720.049988,1391.5,1181.5,753.5,340.0,400.899994,167.399994,563.5,3031.0,10498.0,1096.0,38.700001,482.0,17900.050781,174.225006,168.5,607.950012,354.0,84.199997,311.450012
329,2019-05-08,38244.179688,724.0,1340.0,1162.0,744.900024,324.5,386.0,159.0,556.299988,3027.100098,10472.0,1086.0,37.25,484.0,17786.0,170.0,165.0,600.0,360.899994,82.099998,302.0
330,2019-05-09,37747.910156,721.700012,1291.699951,1156.5,735.0,322.5,382.0,159.399994,558.049988,2950.050049,10320.0,1097.400024,36.900002,489.0,17155.900391,168.975006,158.0,576.0,355.600006,81.800003,304.700012
331,2019-05-10,37632.359375,723.0,1264.900024,1146.0,732.049988,319.450012,384.0,158.800003,558.5,2978.0,10410.0,1102.0,37.700001,486.0,17230.0,170.0,172.300003,539.799988,356.700012,82.599998,303.0
332,2019-05-13,37491.300781,718.0,1250.400024,1148.375,730.950012,321.0,386.799988,156.949997,555.0,2942.0,10199.0,1125.0,37.5,483.799988,17300.0,170.0,164.5,573.599976,362.899994,84.849998,301.0
333,2019-05-14,37146.578125,719.5,1235.199951,1147.525024,731.799988,317.350006,377.600006,152.5,546.799988,2969.899902,10316.900391,1140.0,34.349998,463.0,17200.0,166.5,155.0,570.150024,351.899994,76.349998,300.049988
334,2019-05-15,37539.050781,716.650024,1274.800049,1153.400024,736.299988,335.75,383.450012,162.0,556.150024,2941.649902,10386.150391,1158.0,36.450001,471.549988,16999.949219,171.649994,154.899994,571.549988,354.049988,75.0,295.0
335,2019-05-16,37179.128906,716.75,1261.0,1144.0,721.900024,331.0,379.0,160.300003,554.799988,2912.899902,10333.0,1160.0,34.5,469.0,17127.5,165.75,143.899994,560.0,355.049988,71.349998,297.200012
336,2019-05-17,37494.421875,733.299988,1268.0,1158.949951,734.0,324.350006,381.799988,163.899994,549.150024,2959.899902,10309.950195,1187.75,34.450001,464.700012,17050.0,164.850006,141.0,557.5,356.0,70.449997,296.75
337,2019-05-20,38701.179688,725.799988,1313.900024,1200.025024,764.5,330.950012,404.0,165.149994,552.0,3071.0,10601.0,1203.800049,35.0,475.549988,17500.0,170.125,142.050003,582.0,366.0,73.0,305.299988
338,2019-05-21,39449.449219,723.5,1329.300049,1216.5,791.0,340.850006,408.149994,168.0,565.0,3005.850098,10989.950195,1233.0,37.799999,496.0,17650.0,176.199997,144.949997,589.0,364.350006,74.25,325.0
339,2019-05-22,39086.210938,711.099976,1349.0,1208.75,776.400024,331.0,402.0,165.5,560.5,2985.0,10626.450195,1248.349976,35.549999,490.049988,17394.400391,169.5,140.899994,584.5,363.200012,71.650002,317.700012
340,2019-05-23,39591.769531,717.700012,1370.0,1205.0,789.900024,337.149994,412.200012,168.800003,564.0,3050.0,10821.200195,1255.0,37.099998,496.0,17299.699219,170.274994,143.399994,585.0,368.899994,73.900002,315.0
341,2019-05-24,39076.28125,702.349976,1349.900024,1178.0,779.0,339.899994,413.899994,160.199997,566.0,3070.0,10948.950195,1220.0,37.0,479.549988,17180.0,169.0,140.550003,580.0,367.0,70.5,315.950012
342,2019-05-27,39536.230469,708.799988,1336.0,1203.0,793.650024,347.600006,431.700012,165.0,571.0,3093.949951,10701.0,1221.300049,37.5,492.0,17026.349609,172.600006,141.800003,584.0,364.799988,76.0,310.700012
343,2019-05-28,39765.640625,710.0,1317.199951,1205.125,814.900024,349.0,435.0,166.899994,582.0,3062.0,11036.0,1240.0,38.150002,495.0,16907.699219,176.550003,148.75,599.0,366.100006,77.050003,311.5
344,2019-05-29,39714.269531,726.5,1322.25,1208.0,809.5,344.399994,429.899994,168.949997,575.0,2992.699951,11050.0,1238.0,37.950001,497.0,16999.0,175.0,153.949997,589.0,370.5,79.5,304.899994
345,2019-05-30,39580.28125,727.799988,1316.400024,1214.974976,804.799988,340.0,422.950012,165.800003,562.900024,2956.600098,11176.049805,1234.0,36.799999,487.700012,17099.800781,177.5,150.350006,570.450012,364.649994,80.900002,305.899994
346,2019-05-31,39998.910156,735.0,1339.0,1225.050049,813.400024,349.0,429.5,164.800003,562.799988,2949.600098,11320.0,1244.0,37.150002,483.0,17225.0,180.0,156.0,574.450012,368.700012,79.0,305.0
347,2019-06-03,39806.859375,734.0,1335.0,1217.25,810.099976,350.5,422.549988,160.649994,555.099976,2955.649902,11500.0,1234.0,37.599998,479.049988,17663.949219,181.0,147.949997,584.0,375.5,75.800003,330.549988
348,2019-06-04,40196.0,741.950012,1358.0,1228.5,807.799988,352.0,416.0,164.0,568.0,3031.699951,11694.0,1274.0,37.0,501.649994,17542.300781,179.0,148.75,594.5,379.799988,77.0,327.100006
349,2019-06-06,40136.429688,734.700012,1354.199951,1230.0,826.549988,353.0,416.5,165.100006,564.549988,2999.0,11583.200195,1253.0,39.700001,500.0,17600.0,169.475006,149.75,600.0,378.700012,78.900002,329.950012
350,2019-06-07,39581.769531,737.700012,1327.699951,1212.525024,809.700012,352.950012,413.75,163.899994,562.0,3000.0,11614.5,1272.599976,37.25,490.25,17319.0,158.699997,143.399994,586.5,375.0,73.400002,329.0
351,2019-06-10,39787.328125,738.0,1319.900024,1232.5,810.0,355.0,419.399994,168.0,565.0,2968.0,11512.0,1269.25,37.400002,481.5,17290.0,159.5,142.0,620.0,371.0,74.650002,329.950012
352,2019-06-11,39900.449219,754.0,1321.150024,1226.5,817.700012,361.850006,419.350006,166.399994,555.0,2992.449951,11750.0,1275.0,36.75,481.450012,17120.0,154.074997,135.0,625.0,378.549988,72.349998,327.649994
353,2019-06-12,39974.179688,754.150024,1335.199951,1224.375,816.0,363.5,422.5,169.100006,560.700012,2999.949951,11641.0,1282.0,36.5,475.149994,17103.400391,153.75,136.399994,621.0,376.25,74.0,329.899994
354,2019-06-13,39679.351563,741.5,1330.949951,1222.5,812.349976,360.0,416.0,170.0,561.049988,2941.350098,11670.0,1285.449951,36.150002,471.0,17000.0,155.5,130.800003,608.400024,376.399994,74.400002,334.700012
355,2019-06-14,39797.0,744.200012,1322.699951,1227.449951,820.0,364.899994,420.0,168.350006,562.799988,2930.600098,11625.0,1299.0,36.200001,470.149994,16920.0,154.149994,118.199997,614.0,377.100006,73.0,330.049988
356,2019-06-17,39514.359375,741.150024,1321.199951,1218.5,801.0,355.549988,418.200012,169.050003,558.700012,2876.0,11555.0,1284.25,35.799999,464.350006,16965.599609,154.925003,117.75,615.0,368.5,72.699997,327.899994
357,2019-06-18,39056.980469,740.0,1281.0,1220.0,782.0,345.100006,415.049988,164.0,542.549988,2858.699951,11525.0,1255.5,35.150002,460.0,16480.0,152.600006,116.0,596.0,366.75,72.5,327.0
358,2019-06-19,39176.558594,751.0,1285.25,1209.175049,782.0,351.0,425.0,170.0,549.950012,2873.050049,11500.0,1285.599976,34.849998,456.0,16415.550781,155.0,109.0,599.950012,366.399994,74.5,320.0
359,2019-06-20,39042.960938,735.0,1279.0,1214.724976,773.5,342.0,420.149994,166.699997,534.0,2830.0,11650.0,1279.699951,33.799999,445.0,16250.0,154.0,102.349998,612.950012,363.850006,72.800003,314.899994
360,2019-06-21,39608.25,754.0,1295.0,1213.0,776.349976,350.0,432.950012,172.5,552.900024,2892.149902,11700.0,1308.800049,34.25,453.799988,16600.0,156.0,114.650002,623.0,366.799988,75.5,319.0
361,2019-06-24,39160.230469,752.0,1268.0,1204.0,771.0,352.799988,431.5,172.949997,554.799988,2850.0,11616.150391,1307.900024,34.650002,444.399994,16455.0,156.0,111.25,625.0,370.0,76.800003,319.950012
362,2019-06-25,39131.941406,742.5,1262.0,1212.0,763.0,344.799988,429.600006,169.0,548.0,2814.949951,11665.650391,1306.900024,34.5,444.0,16374.900391,153.375,111.0,635.0,369.200012,74.800003,313.299988
363,2019-06-26,39379.128906,744.0,1288.050049,1214.25,782.349976,348.100006,432.799988,170.100006,551.0,2824.75,11705.099609,1316.0,35.150002,437.799988,16450.0,153.75,109.25,648.0,370.0,76.0,318.100006
364,2019-06-27,39633.96875,741.0,1294.550049,1233.5,789.349976,345.5,439.799988,178.550003,557.700012,2863.649902,11857.099609,1310.0,35.75,433.0,16539.0,155.5,113.0,655.0,370.850006,77.800003,318.350006
365,2019-06-28,39630.519531,733.900024,1279.0,1231.0,793.150024,344.0,439.799988,178.899994,553.0,2865.699951,11849.0,1320.0,36.0,433.0,16586.550781,154.0,112.300003,647.049988,371.899994,78.150002,317.399994
366,2019-07-01,39543.730469,734.099976,1257.0,1225.550049,810.0,343.049988,439.700012,177.899994,554.900024,2845.800049,11949.0,1334.849976,35.450001,434.0,16425.0,155.0,109.599998,645.150024,371.049988,81.050003,320.899994
367,2019-07-02,39811.679688,734.400024,1275.050049,1245.0,813.0,348.0,439.899994,175.0,556.75,2920.0,11898.0,1329.0,36.0,433.0,16510.449219,156.75,108.5,657.950012,371.0,83.599998,319.5
368,2019-07-03,39907.570313,742.0,1281.550049,1247.574951,803.5,355.0,437.149994,174.0,555.200012,2894.850098,11965.0,1329.900024,36.150002,430.549988,16700.0,156.5,100.849998,647.150024,375.600006,82.949997,319.200012
369,2019-07-04,39917.648438,734.0,1282.0,1249.949951,809.049988,355.799988,436.100006,173.949997,555.0,2889.0,11843.900391,1324.900024,37.200001,435.299988,16694.800781,152.899994,100.599998,640.5,374.100006,84.599998,319.049988
370,2019-07-05,39990.398438,736.0,1287.050049,1246.0,811.900024,360.049988,436.200012,172.0,551.450012,2898.0,11959.0,1289.75,37.700001,435.0,16930.400391,154.5,95.0,634.049988,375.299988,85.599998,320.549988
371,2019-07-08,39476.378906,717.0,1261.0,1236.199951,803.400024,370.0,434.5,164.100006,550.0,2831.0,11929.0,1268.0,35.799999,424.600006,16450.0,153.5,87.0,615.0,379.399994,84.0,314.549988
372,2019-07-09,38754.46875,717.900024,1250.300049,1204.400024,782.0,357.0,429.850006,161.949997,538.0,2779.899902,11756.5,1175.550049,34.299999,410.5,15959.0,154.699997,94.900002,620.0,369.0,76.900002,304.600006
373,2019-07-10,38701.988281,710.150024,1281.199951,1192.449951,788.950012,357.049988,429.149994,160.050003,548.849976,2791.050049,11651.5,1104.0,34.950001,423.649994,15925.099609,149.699997,92.0,597.200012,370.5,79.599998,306.0
374,2019-07-11,38751.621094,721.0,1284.050049,1198.5,772.200012,364.899994,431.350006,162.5,547.900024,2714.899902,11575.650391,1111.0,34.450001,418.450012,15925.0,146.0,94.0,591.0,370.350006,77.199997,305.799988
375,2019-07-12,38941.101563,723.299988,1284.699951,1207.625,767.0,361.0,426.700012,164.850006,554.0,2715.0,11567.0,1104.949951,34.849998,430.0,16019.049805,149.0,93.199997,592.0,369.0,78.400002,301.700012
376,2019-07-15,39009.949219,762.0,1285.0,1206.449951,757.950012,356.0,427.450012,167.699997,562.700012,2740.0,11681.0,1115.0,34.650002,435.5,16042.0,148.5,95.449997,590.049988,369.600006,78.5,310.75
377,2019-07-16,38961.859375,776.799988,1279.0,1207.400024,752.5,352.950012,422.0,166.699997,547.25,2700.0,11525.0,1089.0,34.75,426.0,16001.0,145.5,94.349998,588.299988,369.149994,73.75,305.149994
378,2019-07-17,39171.101563,784.700012,1296.800049,1199.400024,761.700012,350.0,424.049988,168.699997,555.900024,2732.25,11666.0,1115.0,34.700001,423.600006,15994.0,146.100006,108.25,596.0,371.049988,78.849998,313.899994
379,2019-07-18,39204.46875,792.400024,1281.900024,1200.0,754.950012,350.0,425.799988,167.0,560.0,2670.0,11705.700195,1107.0,35.0,423.5,15999.0,144.100006,88.650002,590.549988,373.0,77.300003,316.899994
380,2019-07-19,39058.730469,789.700012,1268.25,1212.0,744.0,346.899994,419.5,163.800003,548.0,2652.0,11646.0,1090.0,34.599998,416.100006,15571.650391,142.25,86.0,585.0,372.149994,74.5,314.0
381,2019-07-22,38333.519531,786.900024,1256.949951,1176.5,732.75,342.5,410.799988,161.050003,532.900024,2560.0,11500.0,1091.0,33.900002,395.0,15280.0,137.5,83.0,578.0,369.799988,73.5,305.25
382,2019-07-23,38138.558594,785.450012,1285.699951,1148.525024,734.900024,345.200012,413.450012,167.199997,534.950012,2572.899902,11317.0,1087.5,33.349998,380.149994,15152.0,138.0,89.400002,587.400024,361.950012,76.0,308.0
