,date,^BSESN,INFY.BO,RELIANCE.BO,HDFCBANK.BO,AXISBANK.BO,BHARTIARTL.BO,ICICIBANK.BO,VEDL.BO,CIPLA.BO,BAJAJ-AUTO.BO,NESTLEIND.BO,TITAN.BO,IDBI.BO,TVSMOTOR.BO,BOSCHLTD.BO,GAIL.NS,YESBANK.BO,VOLTAS.BO,MARICO.NS,UNIONBANK.BO,BERGEPAINT.BO
11,2018-01-16,-0.0030581180396156665,0.03972224444444447,-0.026870389884088516,0.0033996320990907574,-0.004986177650848752,-0.024730076964180534,0.014112273141122891,-0.027138678466076743,-0.014910660624164997,-0.0012642225031605564,-4.5126770159892954e-05,-0.03735133837837836,-0.05317457142857142,-0.024895361756157905,-0.0044594881347409885,-0.026256847474578605,-0.00029941916167666944,-0.013245614977958892,0.004001280486580291,-0.019784172661870502,-0.017329085673576865
12,2018-01-17,0.00943837867020656,0.030635062611806797,-0.0003783524324323996,-0.004684223157894753,0.04233511586452763,0.016764859761860415,0.0396969878787879,0.016433335062081503,-0.0029605065789473435,-0.001285700219504512,-0.0026544680777988786,-0.0095237829457364,0.021848722689075624,0.015138922222222264,-0.000585708695296621,-0.0030083311762799567,0.019345238095238096,0.01831440518638571,-0.008613851959271945,0.025547445255474453,0.0011622936575986938
13,2018-01-18,-0.0030017193793651386,0.0032637075718015664,-0.011505389247311844,0.006145858333333365,-0.02668000613613461,-0.01689863351327379,-0.011142839999999979,-0.024543585311997913,-0.007894717105263132,-0.007562729404456833,-0.0038840924240481542,0.0005083445354419827,-0.03910615996468764,-0.025373150610583466,-0.0070125,-0.0034035387456860166,-0.027857142857142858,-0.05063291139240506,-0.01457543064812238,-0.03937278048780483,-0.010546863281249985
14,2018-01-19,0.004880393225812585,-0.004917768197383231,0.007971774403470683,0.008372068217054232,0.006050771991461941,0.021549468425168024,0.020051880783868124,0.013769890346507602,-0.00479382418790667,-0.006149463614934663,-0.008417635191749874,-0.008223162354310627,0.0049917472543010944,-0.0050069207232266615,0.0027757989420655305,0.0005336177883274156,0.0008620344827585771,0.030576421052631555,0.0003184904458598968,0.03443221245421243,-0.024505916996047417
15,2018-01-22,0.005167718607603987,0.007532711186450257,0.023932537691091212,0.001938800000000031,0.03392552961082908,-0.006693756123820882,-0.00481589801699721,-0.014781279034690776,-0.005295403050711322,0.020299375740567473,-0.00436159904182008,0.012193777282850796,0.00410846356971121,0.009039581920903997,-0.0027401760588030267,-0.02691200743219486,0.01790830945558739,0.012641795786061564,0.007163323645399739,0.003928592857142884,0.011736114648252952
16,2018-01-23,0.007577439852585909,0.0208478118491096,0.006871807179487195,-0.004438751020408132,0.004544794853230218,-0.01008267242840725,0.027821115684882852,0.04383559817351596,0.04061505680658644,-0.0014246592906941666,-0.00905885680720534,-0.017447600370972552,0.015573786885245907,-0.017714484195901353,-0.00812781756398608,0.02170138380262706,0.002374318435754211,0.0002399807877106986,-0.01336057818244744,0.036071450000000026,-0.013137278431372579
17,2018-01-24,5.401029989039124e-07,0.006240427662132316,-0.017669860042696207,-0.0023926246907845137,-0.022668771704180017,-0.06527498353843614,-0.017961603709914765,-0.01133892677404538,-0.007950453245761031,0.01540337838660575,-0.005846431102362159,-0.01786704676534009,0.05564511290322575,0.0105714628571429,-0.002568810760293043,0.02939928727847852,0.016155955431754833,-0.02783096012759173,-0.0003197633892885934,0.027260263378616947,0.004382494023904413
18,2018-01-25,-0.004362226994174831,-0.011482586731187005,-0.0056185690721649644,0.005229591836734694,0.006147540983606557,-0.01928493734292412,0.012575899179156655,0.016774609185683714,0.0024201355744459937,-0.009683720281816802,-0.00488740423841061,-0.003040554054054071,-0.08192094285645728,0.0022038788944213445,-0.003017625297724669,0.015737490198727215,-0.00410958904109589,0.0034288120807481827,-0.016631959378831707,-0.06987469485579481,-0.008040804173847485
19,2018-01-29,0.004899154278137465,0.014163090128755365,-0.002277445134575585,0.012430404050632941,-0.0188006094003241,-0.020346950708684152,-0.007500033333333375,-0.009169088825214944,-0.019920019200000024,0.016692430262740917,0.0012956810631229237,0.018274660612939808,-0.04696966666666666,0.021068364198965434,0.007844803613231512,-0.03675500660233345,-0.006805588888888931,-0.007430702025956536,0.007948133008921379,-0.042737972595050924,-0.014009424167547474
20,2018-01-30,-0.006709204525059603,-0.009148706480305007,-0.015300829875518672,-0.0005750120000000151,-0.02401311842105258,0.0021632732011956507,-0.008157507735583663,-0.016613695175723284,-0.008905248366013096,-0.004633233739233706,-0.009206165470638992,-0.01760332694082652,-0.024799983999999994,-0.016689622068965477,-0.01544035955964044,-0.0060542698314625994,-0.005906274984883334,-0.011064987605206796,0.015288058630651098,-0.0025688513761468446,0.012271184724145845
21,2018-01-31,0.0003721361742444291,-0.008060324137931008,0.011736867368421085,0.008216068341708528,0.005677546086146256,-0.0031742122805177957,0.010160326448088099,-0.004398826979472141,-0.03148953322541319,-0.003937932875895005,0.003785293562418335,-0.016911778280543004,-0.0024793719008264566,-0.02510522300140257,-0.01004090168884331,0.0013600248112927986,0.0012712203389830938,-0.005921013157894687,-0.017465862511258097,0.009626086420745979,-0.006356738256139068
22,2018-02-01,-0.003948186392654341,-0.004782608695652174,-0.021049406361275724,-0.007349277528649726,-0.0030405202702702447,0.007011486606442495,-0.011295429981283543,0.004712830633284264,-0.0025499362515937103,0.025413533834586464,-0.02588001306666665,-0.04448277241379312,0.05380794523814751,-0.03292684648493546,-0.003483365058248517,0.017259409748605,0.01169012394366195,0.0017326534653465096,0.00958574167343628,-0.033916913176502785,0.03977618324468165
23,2018-02-02,-0.017947202694903013,0.0014911859649122275,-0.03515500114854585,-0.018236751637279565,-0.027792057592513058,-0.030790472144745697,-0.015294152941176515,-0.014610336999185423,-0.006348682354468434,-0.049926721945502524,-0.021520076582970702,0.008834370552147258,-0.04390245528455285,-0.04339440771564853,-0.003898003038104957,-0.03226144398253312,-0.014084507042253521,-0.04790417070051553,-0.011684537260281675,-0.02147236295118229,-0.05057689999999997
24,2018-02-05,0.0011033945904140208,0.00026366256590515,0.009656200174005841,-0.008316087046632156,0.014516086021505323,0.05143534239856538,0.0053046378654981125,0.006425967188224033,0.00025858090679710936,-0.008486724180967256,-0.010700544097170521,-0.013444670438533942,0.02640543396242872,0.032991126707771344,0.03168130668393773,0.0051086334054987765,0.012058841176470611,0.04543863859649128,-0.015333353333333358,0.03858782335169562,-0.019647583075205626
25,2018-02-06,0.013099574021799353,-0.0004959855725879718,0.014488636363636363,0.012675455306837731,0.036853209157684946,0.04414565992302003,0.037321605068434564,0.02501595379283446,-0.00763153684210521,0.011996114479200275,-0.0002993327999043665,0.006258033548387058,-0.014667868599346547,0.0020832962962962494,-0.0068116849363868085,0.010267791800879009,0.0259090545454545,-0.0050933786078098476,0.03529415916955023,0.030864197530864196,0.0075313933054393465
26,2018-02-07,-0.013904628092239081,-0.0030122975202725565,-0.007273319734917352,-0.01763778267716534,-0.051925974245904734,-0.04051336337349652,-0.008208955223880597,-0.030139899064552913,-0.0233375821535821,-0.015903372333751584,-0.011994633328637852,-0.007848116455696223,-0.005163494153648675,-0.006592040593445458,-0.020809180203562302,0.008103397332619078,-0.03699418497109822,0.02048979508885418,-0.01200655921052629,-0.021015075670342224,-0.006024096385542169
27,2018-02-08,0.00599421554556457,0.012719806649512881,0.008088358558733313,2.6621276595776974e-05,0.014182521042173345,-0.005787074280039429,0.006922462001504846,0.004967910256410208,0.05810346896551727,-0.008679276100628895,-0.007700004754628742,0.019287108847867638,0.063148824621952,0.03178294573643411,0.004982326837273666,-0.0063468401775845,0.003444127046016037,-0.024800779646741402,-0.005303301081738133,0.009262996226129768,0.0034000240000000305
28,2018-02-09,9.741945289485295e-05,-0.011645458014498157,0.006726834373314634,-0.0012938134770889651,-0.004286522409579376,-0.007647115157838617,0.008487654320987654,0.03487798850739172,0.04170858291457292,-0.01162420382165605,-0.009387928113879054,0.007964586599241447,0.05634983925399765,0.00553033939393944,0.0066078665532703605,0.011482937020504265,-0.018836649264737167,-0.011166686666666693,-0.0030191009120610094,0.031479958344727076,0.0
29,2018-02-12,0.0028397491719521824,-0.00737405755395678,0.015092704874292491,0.008897875268817237,-0.005214338488731799,-0.02066974034764112,-0.02365976083246049,-0.008513265177611756,-0.009250379585326929,0.005952507560604813,0.016595441595441594,0.006292819937694685,0.08594374297188755,-0.0037650602409638554,-0.00012530089978657618,-0.006410254711812854,0.02982324980784017,-0.0054521055709621435,0.010922647110949476,0.010301133366904944,-0.0014000240000000303
30,2018-02-14,-0.008160740174446564,-0.0053894492753622635,0.011663863418941331,0.0016478277740863626,-0.034179686771739624,0.02369443263732411,-0.026882596116402768,-0.012208558001243807,-0.012879980799999975,-0.02389391339818014,0.01023443724676173,-0.0056173352853632905,-0.02682555966693167,-0.004961832061068702,-0.0061380926084296985,-0.014563086591782704,-0.047023773809523765,0.014504934477789748,0.0019047809523809764,-0.044899544188252295,-0.0062249116465863605
31,2018-02-15,0.0026280275441205223,0.012771610132277705,-0.002136638027498164,-2.6602880307830998e-05,0.017210760839078,-0.022146131296361282,0.02335720915558002,0.016614382445141018,0.0013200033261942493,-0.005509785307156463,0.014084237700534744,0.0019643658686310248,-0.0078125,0.013364270374662078,-0.0043022772054499975,0.011477131938014105,-0.003891656143524677,-0.02650004000000005,-0.02131354513494619,-0.0033195186721991753,0.006122448979591836
32,2018-02-16,-0.011637958469547939,0.003434412132024951,-0.0166959667154245,-0.0022558386411889596,-0.011852281987821813,-0.029050948276688825,-0.030211480362537766,-0.03053315565304244,-0.004650744216398336,-0.020842552540233494,-0.0088665319926874,-0.00913583209876547,-0.035909490901975503,-0.005411567073170708,-0.028033694163888664,-0.020907375584368466,-0.040307710769230794,-0.0035006627117757684,-0.014932543640318737,-0.009627409199516284,-0.004642688792604194
33,2018-02-19,-0.008201370748628995,0.004265951124036362,0.006030629221305591,-0.0034551495016611295,0.0031613426313342914,-0.01074879270639696,-0.016153846153846154,0.00015616369591690924,-0.0164753901639344,-0.013356021421616394,-0.012831703537057147,-0.004331683168316832,0.029032241935483864,-0.0011485451761102604,-0.006468916977853589,-0.013191519923939434,0.0014416530791284115,-0.0367364217573222,-0.002275994236097897,-0.02831855752212386,-0.02500001190476192
34,2018-02-20,-0.006202510038033537,0.002385116607773798,-0.009267215517241346,-0.012347667196608405,-0.019003667896678938,0.004449264010560412,-0.010282031084641376,0.017513930238426567,0.003166706666666717,0.0046283448235678055,-0.0013284781200268447,0.03318833064014918,0.03755869991991555,-0.003295721743078526,-0.006670627084630404,0.002910753957823577,-0.010873117587216563,-0.030173871304347774,0.005050563800271768,0.05547658763802533,-0.013631763987792502
35,2018-02-21,0.000917708870030521,0.00235597905759157,0.0014562847896439802,-0.003029503485254708,0.002810567671488079,0.0031096508316738134,0.013650755555555507,-0.008927256446884363,-0.013471114049586827,-0.01530278232405892,-0.0011575263902133778,-0.015787528260854704,0.056306307997186424,-0.027097384682840474,-0.012047962646445058,-0.0019271857837880235,0.008236395189217099,0.04756341151145818,-0.013022469453376156,-0.03436125110132159,0.012350761935383169
36,2018-02-22,7.127035505172892e-05,0.01009659305220797,0.000812435661053506,0.0007282995346780095,-0.006746582012589839,-0.018749995841167887,-0.0028221825554502595,0.005359877488514548,-0.01172824039788518,-0.023981603153745073,-0.004561030363036258,-0.005663853836784446,0.05714285714285714,-0.01484375,-0.0047829724283082985,0.001396330455112827,0.014102544871794848,-0.002062939617061612,-0.011422976724993017,-0.003703722222222228,-0.020532641031095453
37,2018-02-23,0.009167310179711414,-0.008025730472102978,0.010603752296856695,0.012823301724137964,0.021999977142857115,0.01757949051345928,0.005633765258215915,0.022727272727272728,0.01535443083083453,0.004369747899159664,0.0051033934252386,-0.009489613584919548,0.05544140771630078,0.049842557480315006,-0.01918554443177114,-0.015040821347796999,0.0240506518987342,0.013341366293350334,0.012046184818481824,0.003228763778067083,0.022490603353004464
38,2018-02-26,0.0064288277364518455,-0.013785611063094156,0.0026706549130389038,0.011626033898305053,0.028108666535174926,-0.0179069903321749,0.012070547593861674,0.013161732981453947,-0.01195256411997536,-0.005555571759259241,0.0020394736842105263,0.0,0.026007801664296445,0.01691614970059878,0.001481710441649555,0.006956476385645457,-0.007926847560975633,0.035557412162162134,-0.0003253814805522001,-0.0041666388888888534,0.01954732510288066
39,2018-02-27,-0.006139375530460872,0.005428659600987586,0.011661354632587875,-0.00407941623084547,-0.023703547878380818,0.019030721057962233,-0.028419471124620083,-0.010201107370426569,-0.008290270027042036,0.007923620598006607,0.018256295033485512,-0.004242424242424243,-0.06066411006395491,-0.013430674452554766,-0.007822875989583243,-0.015826886658228144,0.0013777770720554648,-0.017560858495525734,0.015099833800298706,-0.036915859813084075,-0.005244001740475979
40,2018-02-28,0.0008317855038824281,0.02282126292807745,0.008417164637374288,-0.005280388502767637,-0.010093502803738375,-0.008468700560426357,-0.004761904761904762,-0.025295822485207054,-0.001609371538730262,0.0029236043189368585,0.0021878560826096077,-0.009769402912621341,0.02825630482744426,0.0015440999999999777,-0.011192556545144195,0.0037297402307767884,-0.00478686861470787,0.002883031301482702,-0.002427970264058989,0.052973461679956126,0.01016260162601626
41,2018-03-01,-0.0027613936306829087,-0.01124884105837003,-0.0033127875895323728,0.0014666666666666667,0.0012369663814946385,-0.006402809014923118,-0.02476038338658147,-0.011620758409785886,-0.01706077027027022,-0.008066663565538713,0.009457349234923447,-0.011707287804878012,0.07785238926174502,-0.006167418502202666,-0.009246725782493461,-0.008187770708987843,0.00015587152519340978,0.005040611382113772,0.012652048661800462,-0.010983706140889312,-0.019200012000000016
42,2018-03-05,-0.008447365110729348,-0.005948296551724164,-0.02149284065643196,-0.001573307733333301,-0.0021912424281533226,-0.018067382324015255,-0.0055773689859855815,-0.01469662969468272,-0.0027538313253011528,-0.02740492628099177,-0.01740541357788818,-0.002097485502776083,0.06163524528301888,-0.02207505518763797,-0.018121028221370353,-0.01858412764506237,-0.02032202556844723,0.02759472817133443,-0.004678212433816635,0.006496691459369495,-0.008173273496198695
43,2018-03-06,-0.02144744774250504,-0.017476996358963402,-0.0202215636843511,-0.012293358933333366,-0.016742748100886492,-0.019777399560288428,-0.04312577256405519,-0.011788745455100683,-8.577213628903647e-05,-0.020304087162162126,-0.007289539643595086,-0.009828009828009828,-0.0316901067496516,-0.0297059497825717,-0.0204740796799827,-0.010124871069891796,-0.008238295153898088,-0.013607556962025268,-0.0004843985238378284,-0.048109976398821364,-0.01602757982585813
44,2018-03-07,-0.007401000330065331,-0.007382958087047695,-0.018765120460447805,-0.005718183197832011,-0.0012659927642577021,-0.019684065782142515,-0.018150643835616386,-0.006268119454809702,-0.010153604095563165,0.006379651106500711,0.002158941084666392,0.009181171215880931,-0.02401474226655447,-0.015527950310559006,-0.011961325966850829,0.0018184334830842947,0.00530118554216865,0.005778452648475071,-0.01610305958132045,-0.0026041666666666665,0.018954396763744275
45,2018-03-08,0.003220103148134695,0.01110135664335659,0.013226590909504128,-0.0045700154409316065,0.005120819323671556,-0.026213595192741274,0.031076430555555607,-0.01689517946209075,-0.010636492957152485,-0.00535641427184349,-0.006083283283928386,-0.0021977875457875272,-0.07592595061728395,0.01748027716535428,0.005405598944444541,-0.019213522736007186,-0.013461576923076972,0.0015055657686212601,-0.011730225058264444,-0.007216463917525734,-0.005060728744939271
46,2018-03-09,-0.0047186587892361015,0.002758207319767318,-0.0032240568306011095,-0.0009703762803234829,-0.030410601755703735,-0.013377555257554156,-0.027413190466993566,-0.025838511667668512,-0.004600736111111164,0.008945758585164816,-0.011032988803013658,-0.00042745160305339804,-0.06357619867549674,-0.00661536615384613,0.009570504563648703,-0.0025114330789550244,-0.018278854384752075,-0.012401921507064411,0.014797763601491017,-0.030051834196891197,-0.012209779677224438
47,2018-03-12,0.013439079050163012,0.013287129250805524,0.011372240425580769,0.006090292041518217,0.025985622590312226,0.04378558555547005,0.021746599595512152,0.03578435294117652,0.0066893164456117505,-0.0022079312288891943,-0.01033767506493505,-0.0017470024096385725,-0.0906536165663074,-0.003067484662576687,-0.008108638033473415,0.017665826675983647,0.0211475803278689,0.010284810126582278,-0.0024177948774547434,-0.02925531914893617,-0.015799987999999984
48,2018-03-13,0.0011402877332207214,0.0036984323903459246,0.0013450261282408427,0.00032268917577092947,0.022736007707129066,0.01043895122950785,0.010974352737970575,0.0218153057324841,-0.0018118861087143827,-0.000285747226890719,0.003706865798045648,0.008966731591448913,0.07544142978236645,-0.0035658728682170307,0.015494324061588662,0.013222174134334198,0.013268627831715235,-0.006524290485436917,0.00438019450823373,0.07142857142857142,0.010644855680655098
49,2018-03-14,0.00302925418860904,0.0010177709923663606,0.0022124958464734066,0.008215524040119646,0.015838345618247006,-0.007983138119086039,0.0176051094876643,-0.0037452622424205702,-0.0026758532585239273,-0.0061172571621166535,-0.0058830915584415135,0.014084507042253521,0.12063726492754884,0.004296875,-0.0037267352663707177,0.004385963719606357,0.018849821086261955,0.0007031437500000237,-0.012337623376623327,0.0618824324101418,0.00020178772959903392
50,2018-03-15,-0.004666474591201691,0.0018220542372881614,-0.01771294474797532,0.008096501876675587,-0.0040481342443140205,-0.0007126436409846085,-0.017758169131798607,-0.010624981249999976,-0.016273483390250067,0.0010523075356415103,0.003713192001300556,0.0037976730012404727,0.024010368954820116,-0.022796352583586626,-0.01685017493458356,-0.010763375431831887,-0.02038256545091061,-0.0005459843993759276,-0.0059425157994555285,-0.008325151975027457,0.010088781153081745
51,2018-03-16,-0.015135709299386102,-0.010381539079748637,-0.010439560439560439,-0.021776325946036703,-0.017733179910684363,0.00047845341664774993,-0.015521737735339597,-0.022555186119873793,-0.01929824561403509,-0.012512341315584546,-0.004754204398447607,0.004816527522935797,-0.001896346444913983,-0.017804311036080555,-0.0038783791782343578,-0.018036005941980425,-0.0033445388114844944,-0.021261719626168272,0.0004981534274695179,-0.0196078431372549,0.004581649402390408
52,2018-03-19,-0.01039550274608371,-0.015068196722995924,-0.009404735685834066,-0.005511048910013886,-0.0017269959868600722,-0.0422939117005535,-0.010399214819204021,-0.015527472088475028,-0.01000004247787616,-0.01998624690934068,-0.006056230032873291,-0.004243133027522953,-0.07638882865109194,-0.024285695238095213,-0.01951401011173194,-0.01085255480220104,-0.04734373124999998,-0.01239775522920438,0.0008250825082508251,-0.04930966372170288,-0.026613692154915575
53,2018-03-20,0.0036585804892776156,0.013032255317287026,-0.010621719780804426,-0.0004348086956522069,0.01460849172067822,0.00037506822578850925,-0.0027345343798133564,0.008600954707369664,0.002358468744010087,0.006497390192644464,0.019046046526739833,0.002589182968929804,0.022916694444444455,0.021639363934426253,0.024162834800000043,-0.011273954006831347,-0.006414513157894787,-0.0016898495864752152,0.054728896588536385,0.02389803454279268,0.017212749467953113
54,2018-03-21,0.0013707540209325123,0.0047287422521621655,0.0006139629463803753,0.0014285843665768358,0.009124088011867293,0.028501250344415363,-0.016805235789043648,-0.016681018056749812,-0.02058821390374329,-0.007443444173913082,-0.0060063916643464796,0.000631263127690083,0.002642074080927697,-0.01614704396482809,-0.020177299969331184,-0.013492095979546719,-0.012483535068663586,0.006475429508196746,0.018920994526974152,-0.015897466666666707,-0.031075709163346628
55,2018-03-22,-0.006044473178401577,-0.00694144813900524,0.012046835471277172,0.0029525444805013233,-0.012573891595021236,0.0,-0.020890945699773303,0.01357700261096603,-0.01628755595996363,-0.004187088647512283,0.0007844262755102182,0.014227772322419613,-0.0019555932968288435,-0.010539235294117672,-0.025954907520953998,0.0005705807002456665,-0.012417218543046357,0.005564687397708724,-0.008138802061324262,-0.013541697916666706,0.003929667011375372
56,2018-03-23,-0.0016646272416956415,0.019606944978165886,-0.0006156794103691011,-0.008301899730458237,-0.019569471624266144,0.0028048629793532742,-0.004332173285198611,-0.02141209788336634,-0.00500002222222225,-0.00858236001317438,-0.005921748470168326,0.016477272727272726,-0.0164383150684931,0.015666706666666717,0.0032985733913043023,0.010574645261480385,-0.024829891156462534,-0.0038839369417522735,0.021012958676249725,-0.024157325842696635,0.01736768801884526
57,2018-03-26,0.01628852793697847,-0.010882563838903118,0.009184087159565557,0.02832700923411191,0.015,0.023422266078774078,0.021411810041523323,0.02851437102133113,0.003246753246753247,0.024593974016600545,-0.004047163798597833,0.04388210456062293,0.029999971428571418,0.026926263463131733,-0.006635012586206797,-0.03375000867045211,0.062237024029297726,0.01891178537979671,0.00810395718654432,0.04597701149425287,0.024430616977225643
58,2018-03-27,4.250917403444893e-05,0.006812268995633241,-0.005635021344257473,0.0016930962962962643,0.00284427625369033,-0.020823427084387072,0.003180190812720821,-0.003819465277777804,-0.01398222595281152,-0.016421069824561384,0.028950944304922396,-0.009200841219768665,0.041666709357925304,-0.013040038400000049,0.01992496694644297,0.002968743824218576,-0.008658696630956877,0.0025806064516128544,-0.013630168353115282,0.020584983079577932,0.007668996972754762
59,2018-03-28,-0.003909898021606366,-0.016131809193408474,-0.013686386418900215,0.0008466153505932947,-0.0036185936430317995,-0.03179617410089666,-0.016254438162544196,-0.022823034669509887,0.0012902258141788314,-0.00940544072072068,0.0040580721018483555,-0.001432259314823703,-0.034090947830577006,0.00973815384615387,0.030485667349611327,0.023679698510038892,0.006270607260726048,-0.003692483402440936,0.0027679348504001276,0.016198704453535735,0.02416141431696689
60,2018-04-02,0.0067963173105893655,0.0017613386173491853,0.002470535654126912,0.020322384778012653,-0.02198661588519763,-0.01731439723948435,-0.03713237500000003,-0.0015904293370378622,0.05761472293577987,0.015768570705244084,0.01318127167418617,0.0041489617021276915,-0.002805119096558866,0.06427768081525337,0.02222609576557014,-0.018731174773868965,0.003934465573770541,0.014785354531001566,0.003361362872421719,0.005813995894587664,0.008653846153846154
61,2018-04-03,0.005217484407439338,0.002858902060848611,0.009887626966292118,-0.004623389090909107,0.020685422583426163,0.020711539326098885,0.03493284452975051,0.019192846636771326,-0.008688097306689836,0.0024236983842010774,0.009137018105008984,-0.015311510031678986,0.016197211267605642,-0.015838151242888496,0.023512897735182267,0.012434737564843331,0.021732006535947687,0.01084583665753754,-0.008693017989452188,0.0072689198150907245,-0.01197716349809883
62,2018-04-04,-0.012514361826751424,-0.01398505217010078,-0.011485393705135318,-0.01705342998696216,-0.023605589641434277,-0.025925874104537193,0.0024272741939033635,-0.03433098591549296,-0.005933724258289756,-0.008476667383512585,0.0021340133077569308,-0.03560770149253734,-0.04897956462585033,-0.007153883076923124,0.0302854217364828,-0.0022796353137905243,-0.022389253588151355,-0.05313937519142422,-0.0004601042944785043,-0.014433010309278358,-0.0065297175372449005
