"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TECHM","EQ","15-Feb-2022","       1390.15","       1404.05","       1442.60","       1395.05","       1441.00","       1439.65","       1419.64","    1955525","          2776143436.65","     101977","     546440","         27.94"
"TECHM","EQ","16-Feb-2022","       1439.65","       1450.50","       1463.95","       1428.85","       1440.40","       1444.00","       1447.05","    2164650","          3132354943.80","      83868","     816126","         37.70"
"TECHM","EQ","17-Feb-2022","       1444.00","       1461.45","       1461.45","       1440.25","       1444.10","       1447.55","       1450.86","    1669669","          2422458367.25","      72570","     743547","         44.53"
"TECHM","EQ","18-Feb-2022","       1447.55","       1438.45","       1445.00","       1417.10","       1434.55","       1437.95","       1437.38","    2374188","          3412606432.35","     138709","    1466845","         61.78"
"TECHM","EQ","21-Feb-2022","       1437.95","       1427.15","       1440.00","       1410.10","       1417.75","       1418.20","       1424.96","    2109461","          3005888666.80","      99968","     896552","         42.50"
"TECHM","EQ","22-Feb-2022","       1418.20","       1380.50","       1420.70","       1375.00","       1415.00","       1412.55","       1399.94","    2111878","          2956492187.40","      84451","     959608","         45.44"
"TECHM","EQ","23-Feb-2022","       1412.55","       1422.00","       1424.95","       1409.20","       1412.90","       1413.30","       1417.15","    1319711","          1870231526.80","      65619","     715077","         54.18"
"TECHM","EQ","24-Feb-2022","       1413.30","       1370.50","       1400.00","       1330.00","       1334.75","       1333.00","       1348.65","    4108603","          5541063422.35","     199589","    2064651","         50.25"
"TECHM","EQ","25-Feb-2022","       1333.00","       1355.00","       1400.00","       1350.10","       1392.00","       1389.70","       1386.03","    1885454","          2613294575.05","     114313","     859135","         45.57"
"TECHM","EQ","28-Feb-2022","       1389.70","       1380.00","       1419.85","       1363.25","       1409.00","       1410.00","       1406.69","    4983140","          7009752719.15","     114004","    2847955","         57.15"
"TECHM","EQ","02-Mar-2022","       1410.00","       1400.00","       1420.70","       1382.75","       1394.00","       1394.35","       1398.08","    2160190","          3020111604.70","     114239","    1140692","         52.81"
"TECHM","EQ","03-Mar-2022","       1394.35","       1409.80","       1443.60","       1405.15","       1429.60","       1426.65","       1430.04","    2730530","          3904770034.20","     117523","    1109255","         40.62"
"TECHM","EQ","04-Mar-2022","       1426.65","       1415.00","       1460.00","       1398.50","       1454.95","       1453.60","       1442.73","    3567738","          5147290549.65","     118235","    1879931","         52.69"
"TECHM","EQ","07-Mar-2022","       1453.60","       1428.00","       1464.00","       1411.05","       1426.00","       1424.10","       1437.15","    3341715","          4802561844.45","     164686","    1618380","         48.43"
"TECHM","EQ","08-Mar-2022","       1424.10","       1420.00","       1466.90","       1420.00","       1465.00","       1461.95","       1455.67","    2365949","          3444035425.70","     114210","     911221","         38.51"
"TECHM","EQ","09-Mar-2022","       1461.95","       1461.95","       1511.00","       1461.95","       1505.80","       1504.75","       1500.35","    3667977","          5503236928.85","     132068","    1987275","         54.18"
"TECHM","EQ","10-Mar-2022","       1504.75","       1525.00","       1525.95","       1474.50","       1482.85","       1485.35","       1494.38","    2835942","          4237981522.80","     110879","    1288548","         45.44"
"TECHM","EQ","11-Mar-2022","       1485.35","       1476.00","       1491.85","       1472.50","       1488.00","       1486.80","       1484.98","    1116432","          1657878971.00","      58999","     449378","         40.25"
"TECHM","EQ","14-Mar-2022","       1486.80","       1487.00","       1508.90","       1487.00","       1502.95","       1503.00","       1500.90","    1372791","          2060428526.75","      63996","     520238","         37.90"
"TECHM","EQ","15-Mar-2022","       1503.00","       1514.00","       1515.00","       1448.00","       1455.95","       1458.60","       1479.87","    2188506","          3238704369.25","      99677","    1140541","         52.12"
"TECHM","EQ","16-Mar-2022","       1458.60","       1475.20","       1494.50","       1468.40","       1488.40","       1489.90","       1481.23","    1453944","          2153632678.85","      60694","     686454","         47.21"
"TECHM","EQ","17-Mar-2022","       1489.90","       1505.00","       1509.95","       1487.00","       1496.50","       1493.50","       1498.22","    2346185","          3515090161.50","      86957","    1535238","         65.44"
"TECHM","EQ","21-Mar-2022","       1493.50","       1495.00","       1520.00","       1476.20","       1480.95","       1479.80","       1497.61","    2110200","          3160266316.95","      80191","     984668","         46.66"
"TECHM","EQ","22-Mar-2022","       1479.80","       1486.90","       1543.95","       1475.05","       1541.75","       1538.20","       1513.32","    3030660","          4586370892.70","     109226","    1385618","         45.72"
"TECHM","EQ","23-Mar-2022","       1538.20","       1550.00","       1561.70","       1529.20","       1540.50","       1542.15","       1546.62","    3741783","          5787125581.20","     100084","    1902310","         50.84"
"TECHM","EQ","24-Mar-2022","       1542.15","       1530.15","       1571.95","       1530.15","       1562.35","       1568.55","       1558.79","    2085571","          3250969837.75","      61356","    1075863","         51.59"
"TECHM","EQ","25-Mar-2022","       1568.55","       1571.00","       1574.95","       1522.40","       1533.50","       1530.55","       1544.17","    1755511","          2710810524.20","      69625","     811385","         46.22"
"TECHM","EQ","28-Mar-2022","       1530.55","       1534.00","       1538.95","       1516.55","       1525.40","       1524.45","       1524.36","    1928306","          2939432282.40","      59033","    1029578","         53.39"
"TECHM","EQ","29-Mar-2022","       1524.45","       1537.00","       1539.55","       1519.10","       1523.50","       1522.35","       1525.27","    2311150","          3525127910.65","      52532","    1765275","         76.38"
"TECHM","EQ","30-Mar-2022","       1522.35","       1534.30","       1534.30","       1485.00","       1494.85","       1496.30","       1495.77","    3792481","          5672670088.05","     133600","    2296613","         60.56"
