"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"LT","EQ","16-Feb-2022","       1876.05","       1876.05","       1887.30","       1842.15","       1859.00","       1860.70","       1858.26","    1898439","          3527787553.40","      95311","     955480","         50.33"
"LT","EQ","17-Feb-2022","       1860.70","       1869.00","       1884.90","       1854.10","       1863.10","       1868.70","       1870.26","    1459905","          2730401061.20","      72851","     606590","         41.55"
"LT","EQ","18-Feb-2022","       1868.70","       1870.00","       1896.00","       1865.15","       1881.90","       1883.10","       1886.34","    1912482","          3607592094.40","     100742","     782603","         40.92"
"LT","EQ","21-Feb-2022","       1883.10","       1874.95","       1883.90","       1848.85","       1855.00","       1863.95","       1868.33","    1262585","          2358920023.05","      64254","     490357","         38.84"
"LT","EQ","22-Feb-2022","       1863.95","       1813.00","       1855.00","       1800.50","       1837.10","       1844.45","       1828.73","    2288298","          4184679976.15","     100077","     982330","         42.93"
"LT","EQ","23-Feb-2022","       1844.45","       1849.00","       1852.00","       1816.15","       1819.95","       1820.30","       1831.36","    1583872","          2900635456.85","     113830","     960634","         60.65"
"LT","EQ","24-Feb-2022","       1820.30","       1783.25","       1800.00","       1751.00","       1757.75","       1757.35","       1776.32","    3616355","          6423797117.20","     217872","    2103661","         58.17"
"LT","EQ","25-Feb-2022","       1757.35","       1782.00","       1798.70","       1765.00","       1780.00","       1777.05","       1781.84","    2476882","          4413409130.75","     163477","    1458279","         58.88"
"LT","EQ","28-Feb-2022","       1777.05","       1764.90","       1822.25","       1752.80","       1815.50","       1816.75","       1798.40","    2553662","          4592513516.45","     109320","    1480815","         57.99"
"LT","EQ","02-Mar-2022","       1816.75","       1800.00","       1826.95","       1768.50","       1795.55","       1784.50","       1788.62","    3152628","          5638864084.70","     147873","    2118239","         67.19"
"LT","EQ","03-Mar-2022","       1784.50","       1810.00","       1813.55","       1745.55","       1757.50","       1752.30","       1770.66","    2259979","          4001652378.15","     135995","    1493013","         66.06"
"LT","EQ","04-Mar-2022","       1752.30","       1740.00","       1754.05","       1703.00","       1710.65","       1711.75","       1718.56","    3906819","          6714110383.15","     175780","    2524975","         64.63"
"LT","EQ","07-Mar-2022","       1711.75","       1658.25","       1666.80","       1605.55","       1640.00","       1634.45","       1627.93","    6318251","         10285674264.35","     287087","    4287873","         67.86"
"LT","EQ","08-Mar-2022","       1634.45","       1627.90","       1666.00","       1595.00","       1657.40","       1658.50","       1627.79","    4421730","          7197646250.10","     161579","    2685308","         60.73"
"LT","EQ","09-Mar-2022","       1658.50","       1676.50","       1699.80","       1650.05","       1690.65","       1690.95","       1679.88","    3306502","          5554522730.10","     107410","    1886739","         57.06"
"LT","EQ","10-Mar-2022","       1690.95","       1740.00","       1758.00","       1707.00","       1725.00","       1728.20","       1733.58","    2776325","          4812982965.00","     137172","    1547139","         55.73"
"LT","EQ","11-Mar-2022","       1728.20","       1720.00","       1735.45","       1705.80","       1726.80","       1728.65","       1726.73","    1577597","          2724076300.90","     102049","     905737","         57.41"
"LT","EQ","14-Mar-2022","       1728.65","       1735.00","       1754.00","       1715.50","       1753.25","       1746.75","       1737.41","    1558334","          2707460861.75","      62543","     792008","         50.82"
"LT","EQ","15-Mar-2022","       1746.75","       1748.00","       1765.00","       1726.60","       1743.60","       1743.45","       1747.43","    2062332","          3603780730.95","      91506","    1241807","         60.21"
"LT","EQ","16-Mar-2022","       1743.45","       1761.00","       1770.65","       1746.20","       1756.00","       1756.20","       1757.12","    2101909","          3693304374.95","      79220","    1300006","         61.85"
"LT","EQ","17-Mar-2022","       1756.20","       1781.15","       1804.60","       1768.45","       1791.00","       1787.90","       1789.50","    3383036","          6053956464.80","     107909","    2111694","         62.42"
"LT","EQ","21-Mar-2022","       1787.90","       1805.00","       1805.00","       1745.00","       1754.70","       1756.30","       1765.91","    2301462","          4064165465.85","      92723","    1353260","         58.80"
"LT","EQ","22-Mar-2022","       1756.30","       1756.30","       1777.00","       1721.15","       1774.85","       1774.05","       1746.78","    3986030","          6962726010.40","     135555","    2485984","         62.37"
"LT","EQ","23-Mar-2022","       1774.05","       1780.00","       1791.55","       1759.15","       1765.00","       1767.25","       1771.67","    1574226","          2789003570.65","      61568","     761551","         48.38"
"LT","EQ","24-Mar-2022","       1767.25","       1755.00","       1779.70","       1751.00","       1766.90","       1771.55","       1768.34","    1580887","          2795540138.40","      82549","     885259","         56.00"
"LT","EQ","25-Mar-2022","       1771.55","       1775.60","       1777.90","       1739.00","       1752.55","       1751.10","       1754.24","    1483897","          2603114016.65","      95988","     824436","         55.56"
"LT","EQ","28-Mar-2022","       1751.10","       1752.00","       1755.00","       1725.10","       1740.05","       1741.60","       1739.14","    1799629","          3129814804.10","      70676","    1111705","         61.77"
"LT","EQ","29-Mar-2022","       1741.60","       1748.70","       1754.10","       1733.00","       1750.50","       1746.65","       1740.81","    2071779","          3606582553.65","      95728","    1420375","         68.56"
"LT","EQ","30-Mar-2022","       1746.65","       1766.90","       1777.05","       1754.10","       1774.15","       1773.60","       1767.48","    1712835","          3027398452.65","     113982","    1066004","         62.24"
