"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BPL","EQ","07-Mar-2018","         85.80","         85.75","         85.75","         81.45","         84.00","         82.30","         83.01","     317476","            26353314.00","       3581","     111224","         35.03"
"BPL","EQ","08-Mar-2018","         82.30","         84.25","         85.50","         80.25","         83.50","         82.95","         82.05","     316184","            25943426.70","       4574","      64812","         20.50"
"BPL","EQ","09-Mar-2018","         82.95","         83.95","         84.00","         81.00","         81.30","         81.50","         82.33","     215629","            17751869.75","       2843","      62747","         29.10"
"BPL","EQ","12-Mar-2018","         81.50","         84.65","         85.50","         82.40","         83.50","         83.40","         83.52","     371589","            31036834.35","       4695","     101475","         27.31"
"BPL","EQ","13-Mar-2018","         83.40","         84.70","         92.30","         84.15","         88.90","         89.10","         88.23","    1226093","           108179126.00","      11201","     289895","         23.64"
"BPL","EQ","14-Mar-2018","         89.10","         87.85","         89.90","         87.50","         88.50","         88.05","         88.47","     304969","            26981898.00","       3041","      72663","         23.83"
"BPL","EQ","15-Mar-2018","         88.05","         87.50","         90.80","         86.65","         89.65","         89.45","         88.85","     435157","            38664901.35","       3874","     108929","         25.03"
"BPL","EQ","16-Mar-2018","         89.45","         89.45","         91.40","         86.90","         87.30","         87.15","         88.94","     267008","            23748204.75","       2679","      98832","         37.01"
"BPL","EQ","19-Mar-2018","         87.15","         87.45","         87.65","         82.85","         83.50","         83.50","         84.23","     239288","            20154864.10","       2812","      99175","         41.45"
"BPL","EQ","20-Mar-2018","         83.50","         83.25","         87.45","         81.90","         82.75","         82.65","         84.41","     614614","            51878728.25","      10106","     110093","         17.91"
"BPL","EQ","21-Mar-2018","         82.65","         87.65","         88.70","         74.60","         76.95","         77.30","         81.85","    3604041","           294992621.15","      25146","     950574","         26.38"
"BPL","EQ","22-Mar-2018","         77.30","         78.00","         78.45","         74.40","         75.10","         74.85","         76.12","     623443","            47453753.50","       5318","     164143","         26.33"
"BPL","EQ","23-Mar-2018","         74.85","         70.00","         73.50","         69.40","         71.50","         71.50","         71.86","     659007","            47353458.65","       5274","     178318","         27.06"
"BPL","EQ","26-Mar-2018","         71.50","         72.50","         73.80","         69.70","         72.60","         73.10","         71.73","     442987","            31776247.10","       4107","     159832","         36.08"
"BPL","EQ","27-Mar-2018","         73.10","         74.00","         75.35","         73.05","         73.70","         73.80","         74.06","     412097","            30518929.15","       4074","     121456","         29.47"
"BPL","EQ","28-Mar-2018","         73.80","         72.90","         72.90","         69.70","         69.75","         70.30","         71.22","     331519","            23609357.30","       2512","     170391","         51.40"
