"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"RELIANCE","EQ","28-Feb-2018","        950.50","        945.95","        957.10","        943.20","        951.00","        954.55","        953.33","   25898694","         24689973325.05","     245932","   19148342","         73.94"
"RELIANCE","EQ","01-Mar-2018","        954.55","        949.75","        959.90","        945.95","        948.05","        948.40","        951.47","    4094652","          3895948304.25","      82999","    2074420","         50.66"
"RELIANCE","EQ","05-Mar-2018","        948.40","        943.00","        950.15","        921.60","        922.65","        924.10","        932.35","    5634893","          5253681530.40","     105746","    2770783","         49.17"
"RELIANCE","EQ","06-Mar-2018","        924.10","        929.00","        936.20","        905.10","        908.65","        910.85","        926.46","    7323680","          6785121098.75","     119522","    4340221","         59.26"
"RELIANCE","EQ","07-Mar-2018","        910.85","        909.25","        909.25","        888.05","        892.40","        889.75","        898.07","    7247708","          6508943482.75","     162870","    4114512","         56.77"
"RELIANCE","EQ","08-Mar-2018","        889.75","        897.65","        914.50","        893.30","        911.00","        911.45","        903.98","    6072983","          5489882189.90","     110989","    2821293","         46.46"
"RELIANCE","EQ","09-Mar-2018","        911.45","        914.90","        919.35","        911.05","        915.00","        913.10","        914.72","    4863577","          4448821265.35","     110348","    2706076","         55.64"
"RELIANCE","EQ","12-Mar-2018","        913.10","        920.00","        933.10","        917.55","        931.95","        930.30","        924.01","    3801407","          3512520944.25","      70971","    1844960","         48.53"
"RELIANCE","EQ","13-Mar-2018","        930.30","        931.90","        936.00","        921.35","        934.00","        931.85","        929.52","    5096825","          4737580483.65","      72560","    2290961","         44.95"
"RELIANCE","EQ","14-Mar-2018","        931.85","        928.80","        932.05","        919.20","        931.55","        929.05","        923.15","    6731530","          6214195309.00","      79487","    3237828","         48.10"
"RELIANCE","EQ","15-Mar-2018","        929.05","        925.00","        929.45","        910.00","        911.00","        911.80","        918.37","    5811424","          5337047119.40","      70975","    2849596","         49.03"
"RELIANCE","EQ","16-Mar-2018","        911.80","        909.00","        909.70","        886.05","        904.00","        900.05","        898.82","   14087564","         12662129927.65","     221824","    9248266","         65.65"
"RELIANCE","EQ","19-Mar-2018","        900.05","        901.00","        906.90","        892.00","        895.00","        895.50","        898.02","    5774392","          5185519991.50","     111279","    2595730","         44.95"
"RELIANCE","EQ","20-Mar-2018","        895.50","        893.30","        904.00","        887.05","        892.00","        889.80","        894.96","    6945721","          6216141684.45","     111138","    3726794","         53.66"
"RELIANCE","EQ","21-Mar-2018","        889.80","        894.85","        902.35","        893.30","        896.00","        896.90","        897.27","    6727261","          6036186651.55","     126549","    3864583","         57.45"
"RELIANCE","EQ","22-Mar-2018","        896.90","        896.00","        911.95","        895.75","        908.90","        908.15","        907.73","   10116965","          9183446074.10","     135445","    6244257","         61.72"
"RELIANCE","EQ","23-Mar-2018","        908.15","        890.60","        900.00","        889.10","        892.50","        893.90","        894.90","   10729694","          9601998760.50","     115124","    7669459","         71.48"
"RELIANCE","EQ","26-Mar-2018","        893.90","        893.95","        904.30","        892.50","        901.50","        901.10","        898.73","    6047262","          5434879313.05","     121961","    3636901","         60.14"
"RELIANCE","EQ","27-Mar-2018","        901.10","        907.20","        910.75","        897.00","        898.30","        899.80","        903.51","    6939577","          6269986775.15","     107921","    4642015","         66.89"
"RELIANCE","EQ","28-Mar-2018","        899.80","        895.80","        895.85","        880.00","        881.60","        882.70","        886.65","    8759586","          7766716375.05","     164624","    5760321","         65.76"
