"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","07-Mar-2018","       3042.80","       3070.00","       3089.00","       3018.50","       3028.70","       3027.45","       3045.28","     958886","          2920078406.60","      54736","     437656","         45.64"
"TCS","EQ","08-Mar-2018","       3027.45","       3054.90","       3054.90","       2987.50","       3001.85","       3003.95","       3017.60","     975913","          2944917233.45","      43364","     655914","         67.21"
"TCS","EQ","09-Mar-2018","       3003.95","       3005.00","       3063.20","       2977.20","       3035.00","       3034.10","       3030.68","     936218","          2837381323.25","      53978","     310682","         33.18"
"TCS","EQ","12-Mar-2018","       3034.10","       3043.00","       3083.90","       3035.50","       3046.95","       3052.15","       3060.88","    1045670","          3200669042.95","      46166","     492433","         47.09"
"TCS","EQ","13-Mar-2018","       3052.15","       2924.90","       2939.70","       2872.00","       2886.10","       2886.80","       2880.44","   44033577","        126836155551.95","     216131","   31556256","         71.66"
"TCS","EQ","14-Mar-2018","       2886.80","       2892.95","       2923.05","       2875.05","       2887.85","       2886.90","       2899.62","    1834334","          5318879502.80","      75794","     797351","         43.47"
"TCS","EQ","15-Mar-2018","       2886.90","       2895.00","       2902.55","       2855.60","       2867.00","       2869.70","       2876.92","    1174453","          3378809879.50","      53254","     440516","         37.51"
"TCS","EQ","16-Mar-2018","       2869.70","       2868.80","       2872.00","       2805.00","       2828.00","       2825.70","       2834.32","    3598741","         10199978559.75","     151066","    2487922","         69.13"
"TCS","EQ","19-Mar-2018","       2825.70","       2829.00","       2848.00","       2820.00","       2828.75","       2831.00","       2832.48","    1744970","          4942594052.45","      93179","    1297258","         74.34"
"TCS","EQ","20-Mar-2018","       2831.00","       2820.00","       2873.20","       2819.00","       2870.00","       2864.85","       2852.27","    2012492","          5740162500.35","      79442","    1433569","         71.23"
"TCS","EQ","21-Mar-2018","       2864.85","       2872.50","       2884.30","       2850.00","       2856.10","       2856.75","       2865.76","    1953839","          5599239431.20","      88110","    1528562","         78.23"
"TCS","EQ","22-Mar-2018","       2856.75","       2859.95","       2875.95","       2822.55","       2824.00","       2831.35","       2843.57","    1163047","          3307211011.70","      72687","     876317","         75.35"
"TCS","EQ","23-Mar-2018","       2831.35","       2802.00","       2834.10","       2798.05","       2809.20","       2818.15","       2816.79","    1827061","          5146438888.60","      77575","    1259843","         68.95"
"TCS","EQ","26-Mar-2018","       2818.15","       2819.00","       2827.40","       2781.55","       2817.00","       2817.00","       2812.33","    1482105","          4168164807.60","      76911","    1046954","         70.64"
"TCS","EQ","27-Mar-2018","       2817.00","       2825.00","       2863.00","       2823.05","       2843.80","       2847.70","       2845.60","    1247287","          3549278192.60","     101404","     867902","         69.58"
"TCS","EQ","28-Mar-2018","       2847.70","       2835.90","       2875.00","       2825.00","       2849.35","       2849.15","       2854.33","    3432827","          9798420780.50","     127771","    2654970","         77.34"
