"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"LT","EQ","19-Feb-2018","       1328.40","       1328.00","       1330.95","       1287.00","       1295.55","       1295.50","       1298.73","    4275673","          5552950136.35","     114932","    2699267","         63.13"
"LT","EQ","20-Feb-2018","       1295.50","       1300.00","       1309.60","       1287.25","       1289.45","       1290.60","       1295.76","    2063972","          2674402375.05","      58676","    1148523","         55.65"
"LT","EQ","21-Feb-2018","       1290.60","       1299.00","       1299.60","       1279.00","       1285.00","       1282.80","       1287.47","    1584305","          2039744681.70","      78552","     850903","         53.71"
"LT","EQ","22-Feb-2018","       1282.80","       1278.00","       1298.00","       1276.00","       1285.50","       1292.00","       1288.15","    3028574","          3901248513.20","      71930","    1746015","         57.65"
"LT","EQ","23-Feb-2018","       1292.00","       1292.60","       1305.00","       1280.40","       1303.00","       1301.70","       1295.15","    2176017","          2818264003.40","      67966","    1030542","         47.36"
"LT","EQ","26-Feb-2018","       1301.70","       1306.00","       1347.70","       1306.00","       1344.00","       1344.25","       1331.42","    2239306","          2981467443.35","      76700","    1157466","         51.69"
"LT","EQ","27-Feb-2018","       1344.25","       1347.50","       1355.80","       1331.30","       1337.20","       1338.10","       1339.72","    2243499","          3005659185.45","     101451","    1447104","         64.50"
"LT","EQ","28-Feb-2018","       1338.10","       1328.00","       1331.60","       1310.60","       1318.65","       1318.15","       1320.91","    2439968","          3222984367.60","      93303","    1468746","         60.20"
"LT","EQ","01-Mar-2018","       1318.15","       1319.00","       1332.90","       1313.10","       1315.00","       1315.20","       1319.69","    1927606","          2543832888.05","      78099","    1228429","         63.73"
"LT","EQ","05-Mar-2018","       1315.20","       1312.70","       1312.70","       1297.95","       1301.00","       1300.70","       1302.64","    1302005","          1696044973.00","      47808","     701631","         53.89"
"LT","EQ","06-Mar-2018","       1300.70","       1308.70","       1318.90","       1275.00","       1280.75","       1283.40","       1302.80","    2381856","          3103087991.75","      70324","    1374384","         57.70"
"LT","EQ","07-Mar-2018","       1283.40","       1284.00","       1293.90","       1260.00","       1261.95","       1263.30","       1271.69","    2156582","          2742503626.40","      75126","    1285616","         59.61"
"LT","EQ","08-Mar-2018","       1263.30","       1271.90","       1289.80","       1259.25","       1280.30","       1283.80","       1269.96","    3588828","          4557680620.05","      99459","    2685733","         74.84"
"LT","EQ","09-Mar-2018","       1283.80","       1285.20","       1296.05","       1280.00","       1289.85","       1290.50","       1291.83","    2508919","          3241105759.10","      91260","    1887199","         75.22"
"LT","EQ","12-Mar-2018","       1290.50","       1300.00","       1312.00","       1297.00","       1310.00","       1310.05","       1304.04","    2267260","          2956603335.05","      65878","    1478459","         65.21"
"LT","EQ","13-Mar-2018","       1310.05","       1311.40","       1322.95","       1294.05","       1304.00","       1302.75","       1309.88","    1915199","          2508682253.30","      78413","    1173670","         61.28"
"LT","EQ","14-Mar-2018","       1302.75","       1303.00","       1313.00","       1292.00","       1304.00","       1303.25","       1301.58","    1714051","          2230978249.80","      51379","    1037344","         60.52"
"LT","EQ","15-Mar-2018","       1303.25","       1304.90","       1309.60","       1292.10","       1294.95","       1295.10","       1299.94","    1178352","          1531787281.75","      43360","     658753","         55.90"
"LT","EQ","16-Mar-2018","       1295.10","       1299.90","       1303.90","       1260.40","       1278.80","       1269.30","       1279.51","    5152611","          6592804053.60","      95019","    4026246","         78.14"
"LT","EQ","19-Mar-2018","       1269.30","       1280.00","       1292.00","       1265.85","       1281.00","       1279.55","       1280.30","    4452882","          5701031883.00","      93583","    3146681","         70.67"
"LT","EQ","20-Mar-2018","       1279.55","       1275.00","       1300.00","       1275.00","       1292.45","       1293.50","       1292.59","    2831066","          3659402737.25","      92701","    1961760","         69.29"
"LT","EQ","21-Mar-2018","       1293.50","       1295.00","       1313.60","       1295.00","       1309.00","       1309.35","       1308.51","    2835466","          3710249025.30","      90766","    1906098","         67.22"
"LT","EQ","22-Mar-2018","       1309.35","       1314.80","       1321.40","       1289.00","       1297.40","       1296.25","       1303.33","    1834024","          2390340677.60","      59289","     954035","         52.02"
"LT","EQ","23-Mar-2018","       1296.25","       1278.60","       1283.30","       1261.50","       1265.10","       1267.90","       1269.49","    2280525","          2895104773.90","      88000","    1431894","         62.79"
"LT","EQ","26-Mar-2018","       1267.90","       1268.00","       1300.10","       1268.00","       1297.10","       1297.40","       1285.51","    1697069","          2181599734.05","      82390","     913456","         53.83"
"LT","EQ","27-Mar-2018","       1297.40","       1307.00","       1314.00","       1301.00","       1309.95","       1307.55","       1306.94","    2003736","          2618761666.35","      52840","    1272980","         63.53"
"LT","EQ","28-Mar-2018","       1307.55","       1301.10","       1325.00","       1292.40","       1309.90","       1310.90","       1307.65","    3989865","          5217365841.00","      79490","    2377748","         59.59"
