,Days to Maturity,Implied Volatility,Historical Volatility
111,23,0.2377398761194317,0.26023382088748814
112,41,0.46908804192507947,0.36006877118710334
113,9,0.6253385447026999,0.13176635690484031
114,20,0.3094162864899554,0.41333865726293845
115,34,0.39359845084651596,0.26214779352636286
116,59,0.19822971455509797,0.3605252016566264
117,57,0.19393494520779256,0.2725037033153321
118,50,0.12663273568681266,0.32194471086314663
119,56,0.2697898883721097,0.20887385765398644
120,52,0.24942664323065022,0.22038138867503174
121,37,0.2995988916353352,0.2485678943698071
122,72,0.15410958341810463,0.2828272812269898
123,86,0.1908586067165386,0.2950070276497794
124,28,0.1242675559864203,0.2759625239955559
125,86,0.10182024916215857,0.19800202356292773
126,87,0.2622117303052584,0.29368512593307666
127,62,0.19104252928041912,0.35364545172734935
128,13,0.47486221204328033,0.1951721116561852
129,34,0.7882954670748014,0.3859591938800248
130,31,0.44902649347842655,0.3417223022895368
131,72,0.1172812187175944,0.27579688574208167
132,62,0.23374020387903865,0.25259795830712933
133,23,0.057912143260125254,0.4199514501783537
134,35,0.22641613095347626,0.23896588626882828
135,86,0.23464487907987225,0.2939583740911512
136,45,0.23236970621332675,0.23472271356217095
137,23,0.16184929630204473,0.28969663268226714
138,44,0.07554880479259522,0.2872850392947991
